"","W","R","X","Y"
"32",2.57400689100045e-31,2.74389179509861,1,6.34521423211753
"33",1.40747758911415e-64,-1.36177702930328,1,9.54271706837496
"34",6.53995255465081e-07,11.008402581793,1,-6.7689377417437
"35",1.40996785332174e-41,-8.4421160026293,1,9.58304408213109
"36",4.2813535726616e-60,7.54997228671375,1,-10.0842115892601
"37",1.00835439578992e-24,0.347319985606975,1,3.60776083131876
"38",3.19811813582843,0.46864452275726,1,-12.1324872196528
"39",1.27646269781025e-23,-10.5714608478987,1,-11.5329932637921
"40",2.01633057450374e-47,-13.6491383574316,0,-1.73424003173109
"41",8.54320359833249e-08,13.9755594968939,1,-3.65617391418027
"42",5.03026747827952e-10,4.10125368266852,1,4.41045918824476
"43",1.95100041721352e-15,-0.259310492008655,1,6.0673347992834
"44",6.05545462666294e-25,3.79661624120781,1,5.1666229667287
"45",6.06133203069929e-07,2.8754984770185,1,-0.589562631492624
"46",6.4988616518388e-18,-6.79841893823747,1,-2.57186339988735
"47",1.52324300583417e-22,-0.784802588480545,1,8.1147297455822
"48",0.472411320653355,-7.07678062977253,1,3.05406604363448
"49",4.27616321120909e-11,4.10306232911261,1,7.39730541461187
"50",1.03268288113819e-55,-6.18461275477891,1,8.66834841137858
"51",4.87272609549668e-64,-2.51488868189331,1,10.8222023801159
"52",2.31489842149226e-54,-11.8184259295781,1,10.2667880773646
"53",7.1241376130029,20.5613092268487,1,-1.12210866423249
"54",2.71651004565564e-11,-1.57704300001091,1,5.97271204070165
"55",1.36336237697872e-106,-0.0766386100795389,1,-6.81837220172516
"56",0.106370459114398,-0.955675181023688,0,-0.725212445059416
"57",1.35583241354319e-14,1.54202899904909,1,-0.931006451675597
"58",8.13082462109396e-59,10.9046688469942,1,-1.05971592508142
"59",0.723065361016275,-0.420034348140099,1,2.3019030743183
"60",1.93483063471552e-07,-0.128018799347839,1,7.0354668113522
"61",1.08454660548374e-09,-1.60128824866994,1,6.06422949729665
"62",4.91804401412353e-11,0.0553923697484245,1,0.131281348426988
"63",2.02031674550595e-115,-2.28731164605165,1,-0.536942474959159
"64",1.86005216566404e-15,9.16406260299596,1,-1.21141125440957
"65",0.00551420052295287,-0.706388287637401,1,12.6986677056592
"66",6.02306142837053e-26,5.51875997724061,1,4.12928594379553
"67",0.700845255099496,5.58752225498732,1,3.60171179587879
"68",1.71261365385687e-16,-6.78355367938106,1,-11.7876693417439
"69",1.59596267167716e-90,9.79286061805417,1,2.26510411263308
"70",6.00403566166162e-10,8.17216046966039,1,8.64389121093397
"71",5.41522360410321e-70,-8.70697929213324,1,1.05038770884604
"72",0.00392656877655388,1.85133545291755,1,7.77144638803988
"73",1.02953522753472e-08,-7.07638356702272,1,-0.915316774927697
"74",3.94310628215722e-35,3.04977793547327,1,-1.87710381052995
"75",1.2423434636076e-37,1.82773484954339,1,9.80859400264348
"76",6.83875588062167e-20,-4.21162271257427,1,-6.69079097934017
"77",1.59212152535043e-72,-4.34773563937176,1,4.55601454221371
"78",3.46523435306713e-57,0.171439299245293,0,8.74298504498932
"79",1.28620471652433e-06,-7.46497905985284,1,1.60008266407124
"80",1.84005068089735e-79,1.39648689865489,1,8.9154437974822
"81",1.30325132465008e-47,7.8093994311621,1,-1.10628061534107
"82",0.00325525320265385,-2.82013458090143,1,4.53565708862797
"83",1.58149474240438e-66,7.90290410864698,1,2.2357412071279
"84",2.06845523853271e-61,-0.286975868307291,1,-3.4345224299457
"85",8.03967271131779e-09,7.22594663978017,1,-7.61527009667891
"86",1.28747451714021e-21,3.66209587275794,1,-4.17839240363166
"87",1.51770745170252e-08,2.16313342492226,1,3.86155261989362
"88",1.59866207426222e-39,-4.8718170496608,1,6.34801320726754
"89",3.00209468369976e-62,-0.400874424202538,1,5.6712329738338
"90",9.36651709493781e-26,2.07907146964384,1,1.68306390545524
"91",1.27552135954875e-17,3.48373118827629,1,-5.0991951043886
"92",3.20409554451039e-33,0.457119404373511,0,-10.221128610247
"93",2.15147693307676e-19,-6.61952294908929,1,-0.315054229458322
"94",2.0377944259491e-10,-5.13853723778062,1,-3.82976652989896
"95",1.97659220338276e-15,7.66334547933215,1,-0.468388480860204
"96",2.58328334073088e-30,-5.03626957964455,1,2.15668584691463
"97",6.13321408359133e-12,-7.50566319967581,1,-15.0518546454497
"98",4.09256736778514e-17,1.40152123268413,1,-3.62229113508488
"99",0.000998784714406578,-4.27640109461175,0,8.72892153009621
"100",2.3659876807476e-12,-8.1718656247058,1,5.64615047688609
"101",1.48645685454621e-19,-2.66086073230711,1,5.13732792008293
"102",4.90575854044495e-93,-8.14952623402527,0,4.56187422621483
"103",2.10190240626335e-55,-2.82728423915709,1,-4.01232991184234
"104",0.0149587876645046,-6.19835518693376,0,-10.8835248731019
"105",2.8442849184902e-09,-7.51713847628763,0,13.5918028742903
"106",3.84627340918007e-142,4.32406409951119,1,-0.180900049909464
"107",3.54372415362599e-13,9.33293768968034,1,2.60762528628646
"108",7.95089697749265e-08,1.63845782067308,0,1.44473463412832
"109",4.30005936752205e-35,2.81322830262705,1,6.70247094816046
"110",3.07050330773134e-20,4.84289360280855,1,-10.2165441071157
"111",7.56902185337802e-22,-0.0611780459542652,1,-5.856889469972
"112",2.24260901229279e-38,1.19385910549374,1,-8.48590151546734
"113",0.0391231412987455,-18.4198890646839,1,5.80474601352723
"114",2.50699440227494e-10,0.161146376996397,1,1.74821399763594
"115",1.66053701980198e-48,9.52244690396473,1,3.80850885523148
"116",1.37659992936791e-160,-2.80381580845897,1,-9.55242274466972
"117",2.91606116261148,12.5561656788931,0,-0.197587832071211
"118",1.27200287142984,-15.4136782215385,1,11.2279244501404
"119",5.67333556709846e-31,-2.10089166807028,1,4.57207111699661
"120",1.76682869836387e-10,4.71794387468371,1,6.99945990182051
"121",9.89811457645279e-10,7.00011734317239,1,-4.98776012309254
"122",0.00116047817769255,-2.47830901929977,1,9.45293731578071
"123",9.97300795946334e-24,8.81172316127752,1,4.50693460247641
"124",0.167356933201539,3.79902610677888,0,4.92268400847443
"125",1.46734696543828e-18,-5.237645903002,0,1.72815434237881
"126",0.00139013016150549,-7.30633203091269,0,-2.95484646039929
"127",9.54856617214387e-21,-3.66293713599908,1,11.9067951273031
"128",9.48492577431488e-34,8.77198164632764,1,-6.96624619292491
"129",1.39465970866125e-59,-5.02019417122339,1,2.69726084618736
"130",0.000784902797350309,3.21407649640924,1,1.61444719822529
"131",6.84654609926131e-35,-3.2887856829133,1,-3.83746420276279
"132",6.48304027732842e-06,4.4552376487489,1,4.5347287765219
"133",0.00313397898297965,-2.01402915650596,1,2.88469687262363
"134",4.20635243239727,-1.91954749056476,1,-3.3508308759661
"135",1.3933307983522e-39,8.68868798433232,1,-1.68594808862557
"136",1.8300271199789e-25,-0.377016830724456,1,7.25549319979759
"137",1.8225319962441e-07,8.06773133180079,1,-5.14179353324228
"138",2.29590165362837e-24,-0.481196930874698,1,-1.75464675965099
"139",1.68518464687969e-05,-5.4268337407011,1,-0.938227048242999
"140",0.00292661910736398,-0.489307925167746,1,6.21089739757447
"141",8.84905612900116e-06,-10.947103479993,1,-0.655372532936762
"142",1.09228183374811e-15,4.05742777336846,1,4.72898461612442
"143",1.87536286843983e-05,-3.41847062960732,1,-0.329695900497926
"144",1.91610270214277e-53,0.231898356052364,1,1.08383145196262
"145",7.91600003593039e-09,-3.92746584917527,1,2.00942611496761
"146",1.82165665023858e-17,-1.20557100135975,1,-3.38958829709865
"147",2.36801153403004e-21,0.660864330283982,1,0.598136207313558
"148",3.93212172618388e-14,3.99951675647029,1,4.65148888868395
"149",9.46734208406604e-24,3.48886046496862,1,-1.49018854618701
"150",2.5668625498344e-53,-3.378372885852,1,2.3762659382967
"151",3.76457006099407e-49,-12.5732128097987,1,-7.2588747894053
"152",0.000116047734807674,2.13807512475293,1,4.57898172781459
"153",5.20937553632069e-33,-0.0413033213440194,1,1.90573398894851
"154",8.95608207861161e-06,-8.17702344712848,1,0.512822441902477
"155",2.265403835533e-119,3.36356750450344,1,-1.70586604239314
"156",0.133279311269183,6.85969565709771,1,-4.59048272878585
"157",1.72620107112873e-42,-9.93666800302185,1,0.551050369357203
"158",1.40895241482218e-14,2.81648340503993,1,-6.67505277266896
"159",1.67313878115713e-06,-5.73534366041292,1,-5.36031373545599
"160",6.38118322900234e-24,-2.69307226157498,1,-1.95759727484205
"161",1.22057314419725e-09,-3.1840180960522,1,-1.66787394489644
"162",4.19254166996971e-07,-2.37340248391853,1,-0.827969156222538
"163",3.94984380107323e-06,6.37261946613249,1,8.69426699131778
"164",5.97644069625723e-32,-2.31248846726236,1,5.09611904814989
"165",0.000188080119526925,3.39642122303855,1,2.79570485178687
"166",2.52324648005245e-05,9.10352620532024,0,2.39233347851348
"167",1.2555560611671e-07,-11.4975394589588,1,5.61359321384369
"168",3.3426116048999e-45,3.8523913052382,1,5.98904968685178
"169",1.17282906076239e-34,-2.73946134073388,1,-1.28253704221687
"170",9.06238620139602e-20,-7.81125581070251,1,7.32856724894159
"171",8.44736583417578e-12,0.716221704409556,1,8.04532835371463
"172",1.37272835591045e-32,-3.26311184378588,1,-2.73908723360782
"173",6.45478648281473e-25,-2.69533131112246,1,-3.54472597677202
"174",9.44462724767213e-09,7.32148480022358,0,-2.70355437020288
"175",1.97555969370582,7.04622484628968,1,2.00150249105086
"176",5.7482255237807e-45,10.8136764209506,1,4.55513679467771
"177",1.03133830222858e-05,0.859475449182482,1,0.401455889709023
"178",1.57446558158036e-22,1.97284170220229,1,2.86832597965786
"179",9.40276760287042,-0.696599042871374,1,0.951240285181373
"180",0.00143178700491607,-5.15567727247316,1,-4.2411051341657
"181",2.97829933898923e-07,-2.28594363597308,1,-8.7863074427121
"182",1.51826695819997e-26,5.3603773505685,1,-0.42596665045628
"183",8.00640794144482e-08,-5.82315600459124,1,-2.00492222579617
"184",7.54930680962473e-16,-8.70333903920129,1,-4.09296130180485
"185",3.23845090431449e-10,-2.34849798683587,1,-5.22333021846358
"186",3.28424491376936e-24,2.20919286685549,1,4.32362975398816
"187",0.185153317476151,-0.00654521719047224,1,-1.94349376554916
"188",2.53520504595169e-40,1.75056189946829,1,-0.214823746998792
"189",7.96891791100715e-23,8.24476140603559,1,3.54144693587971
"190",3.07889757927804e-31,-6.48570576340962,1,8.71901191408122
"191",6.75886807713172e-07,3.2718337270391,1,-1.71909247866812
"192",0.0514102316684979,5.39714281264055,1,-1.16829907229791
"193",5.16815962645843e-66,5.66475177475089,1,-2.25301898227273
"194",5.59149438595066e-26,-8.7187553515469,1,-2.52834338690556
"195",7.20595992449522e-26,-9.24361700267228,1,2.04487075165701
"196",1.24990603916443e-13,-2.91635401038786,1,0.932062517954913
"197",2.20803148503794e-05,-1.77714447381225,0,-1.09767636969864
"198",2.87011842962435e-07,0.490664526564748,1,8.14467165249373
"199",2.96349202164601e-64,-14.8586020677563,1,-8.02304209336051
"200",1.6579191192525e-11,-0.475339368743215,1,8.66434807883328
"201",0.000396040080737616,-6.33858426113788,1,2.590073325773
"202",1.39343454482217e-06,-10.6471536498306,1,-4.30000447519309
"203",3.87454068809814e-41,4.4483979456044,1,11.9533977429247
"204",6.37859638013729e-25,-3.96061361081481,1,-3.81035047972224
"205",3.03351816091309e-51,-6.84115839928479,0,-0.455710355814263
"206",3.61577946635903e-60,11.8169101417389,1,10.0181790627409
"207",1.4198956611724e-18,-5.12412045869302,1,10.6628353802703
"208",8.14906450602867e-29,-3.96694352460486,1,1.23320384285252
"209",6.60758393355862e-09,-11.813398988256,1,-13.1746642459731
"210",9.22470678790902e-43,-16.8403431676025,1,-1.82544059069601
"211",4.09056798231143e-07,-1.98984534911964,1,5.96903375471005
"212",0.225396791401048,0.28519988298268,1,7.63508509640558
"213",2.44901990295925e-05,-1.02787296914948,1,-17.5494661042235
"214",2.34238864324753e-09,7.64931833985352,1,0.319463311077581
"215",1.04234073063593e-10,-1.34122693673136,1,-2.23411754539278
"216",2.37334556702532e-17,2.0317838580992,1,8.60731247614549
"217",9.1677385589232,7.91304079443856,1,8.43700504487055
"218",6.77035848994903e-11,-13.8368650630128,0,6.69074955952195
"219",4.16360523579384e-41,-5.90607983426646,1,2.56297461846279
"220",7.56490258032144e-08,11.8626053366354,1,-5.95046602375873
"221",2.69349829264834e-06,3.11898948666723,1,4.56023911383911
"222",5.11836689940527e-20,0.164506566380592,1,5.60661432506928
"223",0.328987001722579,-2.16491421124417,1,-0.124187539214925
"224",4.14704362256382e-29,-0.156423846417746,0,-7.70038868730327
"225",2.86379229338754e-49,-9.08541596999074,1,-4.13063734343977
"226",1.4483988644511e-18,-3.03291563912183,1,-3.64436734636389
"227",8.86227480762224e-54,9.24203581889541,1,5.39037884489187
"228",1.45977161037164e-10,13.0445409105561,1,10.990906538821
"229",6.97364152717129e-07,14.9589391407743,0,-12.7149039715433
"230",2.14515239150156e-17,-9.92942407047718,1,5.2557760549266
"231",7.49578055094987e-10,-10.7941658169538,1,1.93872794991481
"232",1.08046495967399e-138,-1.90158770841689,1,-2.49379194676561
"233",1.55869018846747e-48,-9.14908734106334,1,8.02223264929712
"234",2.89979054300056e-08,-4.27935824467665,1,-2.01919301737623
"235",5.39137336727146e-30,8.76631057545738,1,-4.8183750996689
"236",5.74915289945038e-05,-2.88476933538881,1,2.45904158288417
"237",2.86776118074614e-14,-2.70238864547844,1,8.72659131390304
"238",1.81643257428686e-47,-2.19597878168157,1,5.51813095627311
"239",5.76007354627005e-49,-0.52624783704591,1,-7.40912440839178
"240",4.63642285266518e-99,-4.22311118490519,1,7.37414448595289
"241",3.35094904053856e-08,-5.39514931435004,1,8.59622705699281
"242",1.3399049602919e-12,1.03070495640525,1,0.70406945519661
"243",1.01367378536084e-38,1.53687335149993,1,20.0874338839687
"244",8.9781435589774e-10,-6.11693950201308,1,-12.4721220577268
"245",0.00503401963177586,0.788269672387752,1,2.72568306572043
"246",9.64919671080456e-64,-5.68313848783499,1,0.581009358427313
"247",5.12267329640225e-15,-5.82066363694614,1,1.09477492863997
"248",1.49514366946827e-15,-16.0975880058701,1,17.2309764858046
"249",3.62990911647427e-40,-4.3289807640451,1,-15.2404445053779
"250",1.19863767946548e-53,1.95799514224365,1,10.4804228356606
"251",7.72083409150648e-31,-2.43426507030096,1,0.602387356910184
"252",1.60023958971979e-32,3.5550160449515,1,7.20152097989572
"253",0.49567594369341,5.23970075312015,1,-3.967885882249
"254",9.04271724455657e-06,7.22465590752024,1,4.87500855834553
"255",6.69329518978307e-33,-8.15653414444435,1,9.48479101484955
"256",1.96292630592219e-42,2.34028324384365,1,3.59742305991962
"257",2.08667468358225e-28,3.37880543370155,1,9.91552270035234
"258",6.39747871056775e-05,-0.967071555644486,1,-8.65507509058336
"259",1.09472501917532e-41,0.201138806428623,0,-3.18041726415522
"260",1.20204612530321e-34,1.00762054642482,1,0.35567837086808
"261",3.08794365479113e-59,7.04335263595497,1,0.773060758315073
"262",3.24636624753572e-97,-6.10256591599181,1,-3.73601103281434
"263",2.12793921009183e-08,-5.37280882726039,1,10.1177206591106
"264",2.02331668251355e-18,-4.93165729318895,1,-2.89984026376027
"265",0.003809726141471,2.83592548819384,1,0.992098437816024
"266",4.31212965166164e-65,-1.3587074633472,1,4.97437218512902
"267",8.07552452184814e-21,0.159591582121768,1,4.09042089299317
"268",3.22857889942798e-57,-1.96316891170442,1,-3.87436961128276
"269",9.25200097278796e-22,-9.38895343810153,1,-0.769742095288113
"270",0.000130110611158738,18.1691578730768,1,7.02685840663954
"271",2.66715432357792e-18,4.55283074285685,1,-1.3343852199093
"272",1.22087196668637e-07,-2.23502269450635,0,9.32421450308873
"273",0.0354240880320065,12.9813105577346,1,4.46929705928187
"274",6.76003721453307e-08,-4.44083179401813,0,15.859508764399
"275",0.000293251955338429,-5.32649294535987,1,-3.07001675791188
"276",5.77401635019494e-34,4.51417864496595,1,-7.60838451633181
"277",0.19286891032237,-5.08283159234535,1,3.33891058025061
"278",4.75691373107876e-88,18.0238969722499,1,6.86824121591501
"279",6.27997594940841e-14,1.30948875266809,1,5.0321586553297
"280",1.24400308182723e-36,-3.83503176397144,1,20.9502914023929
"281",9.15503675367571e-18,7.99340859363864,1,4.6783380024401
"282",4.41806874621535e-09,-2.72549945571441,1,9.88272684611029
"283",7.79181659313176e-36,1.87717839738353,1,2.20035959329482
"284",4.54475204519165e-37,5.14352986295014,1,14.0014777704086
"285",3.60991918014284e-19,5.95030215499869,1,-2.41104686763881
"286",2.6910100747564e-66,-2.57933260622761,1,4.41444826188039
"287",2.48290510097874e-29,3.94540291768201,1,-4.70159722677026
"288",1.93556053686058e-05,5.49058675869003,1,-0.221694445493605
"289",3.38438248723746,1.72716583134038,1,-3.91186852672348
"290",2.70594508190654e-40,4.24646763494276,0,-9.59513844695898
"291",4.32893698639072e-25,-3.22196222389524,1,6.22138968840551
"292",3.51473536081562e-90,-9.78575132274977,1,-1.64901803125837
"293",1.10167408635164e-19,5.7825029673723,1,9.76620800260825
"294",7.22712568016647e-14,-4.20708474634019,1,-0.537474629471443
"295",1.87711248033036e-39,2.46218057049034,1,6.51083601225001
"296",1.31410187905714e-05,1.22928676996384,1,-7.49794281594553
"297",9.27707129663391e-09,10.0687402138182,1,-2.55982237756625
"298",0.00830246746580098,-3.55964784310792,0,3.48187236919089
"299",0.747335898972098,2.22454411715372,1,15.2046805915218
"300",3.48168025075978e-20,0.578203225274678,1,-7.75645688814959
