"","EGFR","IGFR","SOS","Ras","PI3K","AKT","Raf","Mek","Erk"
"65",40.5230120712868,6.06486396973683,70,50,71,47,42,86,86
"66",35.5574608741324,7.1202025368794,70,58,73,68,35,79,92
"67",35.7435108335932,4.49416246653676,70,61,64,60,40,80,90
"68",39.8653384096611,5.40698708053184,70,54,66,50,50,82,86
"69",33.1329801671564,7.04002575393654,70,59,66,58,40,78,80
"70",37.5585922992251,4.80606462759592,70,67,75,56,45,82,92
"71",36.9060234941583,6.3702228952761,70,55,61,56,40,80,90
"72",38.4012919295397,4.48464265221575,70,48,54,50,47,80,90
"73",40.0725930226137,4.28176719392472,70,65,73,59,37,79,89
"74",37.8020753567032,4.82275771456317,70,60,70,46,35,73,85
"75",37.6954783085806,4.59842353668313,70,57,67,66,31,82,91
"76",39.2427773935672,5.82988356762154,70,63,66,52,40,76,90
"77",40.6512055315726,4.21419338564209,70,55,61,59,31,80,93
"78",38.1500750355048,4.06149878345477,70,58,71,48,46,90,90
"79",34.0358415352236,5.4178067680129,70,61,73,58,44,85,88
"80",36.5294412694095,7.09809784365105,70,56,71,59,35,76,82
"81",42.2066056487443,4.55113765828668,70,48,63,53,45,81,91
"82",35.9431050834998,3.90471190750979,70,57,65,67,35,81,88
"83",39.0659201323772,4.47102724953798,70,49,65,54,40,84,87
"84",40.6732182874082,4.51520606194943,70,63,67,64,38,82,85
"85",39.3828889099105,5.12775704204772,70,52,61,56,30,69,86
"86",36.9807928047348,4.9253268931758,70,54,67,63,31,78,87
"87",37.657451905501,4.640837864448,70,53,70,59,39,76,86
"88",34.3406087469839,2.95151944100556,70,61,68,49,46,83,90
"89",38.3192808741158,4.24881997940823,70,64,74,60,36,78,85
"90",34.3408307480034,3.41861699982312,70,59,64,60,42,82,90
"91",34.4385446369351,4.71022394244253,70,67,66,61,36,81,86
"92",34.0300170077545,4.30804547198219,70,58,66,57,37,81,92
"93",35.0473667892283,4.82801205427262,70,60,55,50,43,76,89
"94",40.161839981482,4.77743598976708,70,57,60,53,47,86,88
"95",35.8273658997075,5.91924127883066,70,63,71,56,44,82,84
"96",36.7882408191698,3.88993451990513,70,68,66,60,42,79,88
"97",35.6138475715089,4.33911100279373,70,56,65,66,44,90,90
"98",38.6227248009708,4.12622508768996,70,67,71,56,48,78,86
"99",39.7949049127795,4.86719029886738,70,64,66,59,36,77,82
"100",36.3721769643748,5.30548910360871,70,55,68,65,37,80,93
"101",38.8520501454164,7.16384248471999,70,66,72,46,36,74,89
"102",35.7847674619199,5.88037850483626,70,63,68,53,38,77,83
"103",40.159311288368,5.50511625254664,70,51,66,50,45,76,89
"104",38.8068527386988,5.1105902052803,70,65,73,57,42,80,83
"105",40.0523835303885,4.70714141745725,70,43,68,55,36,80,82
"106",38.8245019540361,5.77231999171974,70,65,71,65,42,83,88
"107",37.6202079863395,7.12879422908075,70,59,54,59,39,84,82
"108",31.306818124618,5.54796797027197,70,59,64,59,43,79,91
"109",34.9522515049652,6.5321292289321,70,60,68,58,40,79,86
"110",38.4440152463463,6.66643085372446,70,62,74,52,31,79,93
"111",35.6109068859926,4.52199995078135,70,65,63,61,42,76,85
"112",36.1607749126599,4.63131837471683,70,65,67,55,43,77,91
"113",35.7589295663465,4.48383387281715,70,69,64,60,39,80,83
"114",41.8562995629829,5.39693768932851,70,58,71,56,48,83,93
"115",34.8368328674086,4.68512823999132,70,61,68,58,42,81,87
"116",35.6407205280157,4.31531019927693,70,62,67,54,45,79,84
"117",37.0427714824352,6.63224778896626,70,65,65,53,28,73,86
"118",37.6472938635859,4.31546623855259,70,61,60,59,46,84,93
"119",37.5666105858793,4.68692303044529,70,57,67,47,34,83,94
"120",36.8495545169947,4.35996734764399,70,58,67,54,38,78,88
"121",32.5137411042436,5.63530435775079,70,58,70,62,28,77,82
"122",38.1035132585008,5.02484836595641,70,53,68,62,33,77,89
"123",38.5514320665267,5.22762221158278,70,62,75,60,33,86,92
"124",35.5469936048469,4.75393175361736,70,64,69,60,38,76,89
"125",39.0245668477695,5.02422382935969,70,63,72,58,48,78,86
"126",34.7126541843038,3.75541753429102,70,61,71,57,48,87,90
"127",38.1582213725145,3.79402546046458,70,61,69,56,46,83,93
"128",35.0079899660726,5.27309395035297,70,57,71,58,41,80,96
"129",31.8269674145372,6.72941403358424,70,67,66,71,39,86,87
"130",40.4689572379093,3.93504913113915,70,65,58,57,46,76,88
"131",39.0805197696141,4.88626331165661,70,57,66,69,35,83,89
"132",37.4294690685025,4.3562485290708,70,52,66,50,36,81,86
"133",41.4784406805421,5.94064841775595,70,51,71,58,44,82,90
"134",32.1035395631275,6.91881017592712,70,55,64,52,41,80,93
"135",37.383538070036,3.99395444993541,70,53,57,58,49,84,84
"136",29.7890088186098,5.54708263041459,70,55,60,54,45,78,90
"137",41.3317847667009,5.03384705855348,70,52,63,52,37,81,93
"138",34.3633208490763,4.68417107057799,70,55,64,49,43,75,85
"139",33.080685018353,5.2885445926633,70,61,72,58,35,81,83
"140",34.3684030222394,4.65560779794426,70,65,61,56,35,75,87
"141",33.5068586215314,5.1166314350851,70,55,63,54,37,84,83
"142",31.0529569598339,5.54296596794865,70,57,68,63,40,79,91
"143",34.0301672954092,6.14394754428354,70,53,63,62,28,79,87
"144",36.5449461965023,3.71545115490477,70,53,69,55,37,78,83
"145",39.7375203719463,5.91981179040197,70,67,73,56,43,79,87
"146",38.2230094247335,4.15390983912866,70,60,63,49,43,81,85
"147",33.2734468743849,3.58069572706585,70,52,66,67,44,86,84
"148",35.0719167643276,2.33430241084562,70,62,65,56,34,72,89
"149",42.7907310664754,5.83510614080417,70,61,70,61,36,74,84
"150",38.2305980920426,7.37744654893959,70,55,66,57,31,74,94
"151",33.1259520370849,5.01396970827186,70,56,67,60,50,82,90
"152",44.9051361242958,3.36657600536163,70,64,66,66,39,83,87
"153",38.4612168646907,5.48893247322035,70,65,65,61,40,85,85
"154",39.5616769538376,3.98082059081306,70,60,69,62,40,76,90
"155",40.2653281163538,6.09055348287299,70,65,78,64,31,83,91
"156",37.6780418712665,3.86053019498539,70,56,74,65,44,82,91
"157",37.2045965126862,4.98427436499359,70,52,65,58,39,78,85
"158",34.0455534020319,5.29749128225558,70,63,69,54,53,82,88
"159",33.0674367344688,8.20059004003662,70,58,71,57,38,66,85
"160",44.3921660056905,5.08924424436071,70,57,70,60,37,83,90
"161",35.0037157904168,5.57097233799182,70,67,73,46,40,76,88
"162",39.7385879440679,5.52868563043789,70,57,70,63,37,71,90
"163",39.8939926788681,4.5590952017794,70,60,70,54,42,76,87
"164",41.8240088113951,4.32720663163833,70,56,68,57,40,80,85
"165",42.5061985747065,7.1543133646786,70,58,64,46,42,81,89
"166",39.1073881997336,5.59385271630503,70,56,63,58,30,77,92
"167",40.6535622362619,4.61593623196565,70,56,61,59,37,91,91
"168",33.6290385125613,5.71978327619088,70,55,71,66,35,74,89
"169",39.004990346618,6.70817340195917,70,57,73,58,36,80,92
"170",40.6492344650096,6.0752156674707,70,64,63,51,52,80,84
"171",37.7037260618445,5.77742036721882,70,65,76,60,48,81,89
"172",35.7439102374928,5.05220004690895,70,58,61,61,47,81,92
"173",37.7146602698854,3.91630151496396,70,63,70,68,41,81,79
"174",35.3482354237888,4.9911437931443,70,56,62,55,32,75,89
"175",35.4981916944342,7.03064311217879,70,64,72,46,37,84,90
"176",40.4916924761257,3.88667106676444,70,64,67,49,43,80,91
"177",43.4666108632777,6.13827192457753,70,58,73,51,45,81,91
"178",31.8725289726925,4.38510735785122,70,52,64,63,43,77,83
"179",32.1975321546297,2.80646338505756,70,61,63,61,31,76,92
"180",33.8843397596119,3.78431362791698,70,53,65,57,42,81,88
"181",37.9692826618339,4.95467363849401,70,62,64,55,40,77,91
"182",34.3334585387945,6.59881262437804,70,51,57,60,42,81,91
"183",38.1810369456553,5.92754219952114,70,62,63,56,47,83,87
"184",37.7096244042008,5.82928455242102,70,64,63,63,41,82,89
"185",35.7085095595392,6.02460387580179,70,59,63,57,47,79,87
"186",35.3562006209946,4.5237619316895,70,68,72,62,41,84,87
"187",33.0332450234934,6.63886839288106,70,62,67,63,39,86,94
"188",39.0463802481436,4.36794904174251,70,62,76,53,38,74,86
"189",43.4883684445961,3.62038142399822,70,53,76,63,38,85,88
"190",35.7499910521218,4.74254425194081,70,60,67,62,38,71,92
"191",32.9280463092203,6.67997271141133,70,55,64,58,43,79,88
"192",34.9863206142414,2.45414196232177,70,60,68,58,47,84,86
"193",38.9497547303587,5.01207878405921,70,62,73,57,43,84,89
"194",39.3138735243132,6.96092511116564,70,55,72,61,31,77,89
"195",45.029895781552,4.61409451882519,70,62,68,48,35,74,81
"196",32.8873857362386,5.91075754791713,70,56,66,64,40,82,91
"197",37.1732774364874,3.55186920580341,70,60,70,58,39,75,80
"198",36.4087974754971,3.87838540378215,70,51,69,55,24,83,91
"199",33.2154471234334,4.0263820941546,70,50,59,47,37,84,94
"200",35.0126723150904,4.93281307809298,70,59,67,62,43,83,93
"201",33.0029430265529,2.86015808692338,70,58,63,61,40,77,88
"202",37.8319708623581,3.73652075597393,70,60,72,69,41,80,93
"203",40.2566015467406,5.08330796881115,70,55,74,54,39,84,91
"204",32.0718445315802,5.18832512973348,70,50,72,48,39,76,83
"205",35.6284592246752,5.1898141934373,70,56,69,63,45,82,94
"206",41.3835155363575,5.21761535234019,70,50,71,61,23,79,88
"207",31.9824021929275,4.35118585824619,70,53,72,68,39,81,86
"208",41.6832879893157,5.25477438304218,70,68,62,50,30,83,89
"209",32.5198880565333,4.53116998534763,70,67,66,55,44,79,85
"210",33.4526525782359,3.80748994616346,70,55,71,62,32,77,90
"211",35.9302393571026,5.12122823514919,70,55,64,59,39,74,84
"212",34.2530796261454,3.96406734238401,70,54,58,57,40,70,93
"213",39.5484564551281,4.80811170524696,70,62,70,58,41,79,89
"214",35.5311782856663,4.02945366352499,70,48,66,62,35,82,94
"215",39.1839496305681,5.05777193764995,70,56,67,48,40,79,93
"216",35.1420603439206,2.88930732536457,70,63,69,63,30,75,85
"217",38.0312066288859,5.97817627398799,70,59,75,51,46,82,91
"218",42.4408762021354,5.37102173676315,70,58,60,52,39,79,89
"219",41.3596804898297,5.72091093055878,70,55,71,56,47,79,88
"220",38.2372883289607,6.87959488019548,70,67,59,60,40,83,85
"221",37.6059278781228,4.60368388792557,70,43,71,62,37,82,96
"222",42.0530406953113,5.11032294747288,70,55,68,51,39,80,87
"223",34.105526566197,4.40685911876079,70,54,70,53,41,85,84
"224",38.986465582734,5.4196217698077,70,61,71,59,44,79,93
"225",35.3399680180109,4.45426125677684,70,68,68,54,53,88,92
"226",44.3326156917493,6.16092149947094,70,63,71,67,38,77,91
"227",36.0861104908248,5.6398178343646,70,55,66,72,35,77,80
"228",36.6478903944353,4.8779795568091,70,64,70,50,36,77,91
"229",39.9082863615464,5.18464502643568,70,56,67,62,35,80,89
"230",38.7728188898278,4.48219397735362,70,64,70,51,41,75,95
"231",33.3731247954299,5.06798835225277,70,53,66,55,55,90,89
"232",36.0942147297828,4.81520284444628,70,51,65,47,34,71,91
"233",38.2037814254592,3.59630838480474,70,54,65,53,43,75,85
"234",31.9348952758055,5.22974070554948,70,57,66,59,37,78,88
"235",34.861022585866,4.11091869854466,70,69,69,58,41,84,87
"236",36.2370989900207,4.83959882330075,70,53,66,62,34,80,89
"237",33.9952995145856,4.7578632063333,70,47,65,55,35,75,86
"238",34.2276989393134,4.97116280367457,70,60,68,66,40,86,92
"239",38.3207367068694,4.68378452579742,70,61,64,49,40,80,88
"240",36.0195501671516,4.58383991257624,70,56,67,54,37,81,91
"241",36.1765723740271,3.97610404297416,70,62,63,53,44,78,84
"242",40.8524261766083,6.09949527510838,70,56,70,52,31,81,92
"243",37.91263532976,5.81771247047222,70,60,63,70,42,82,87
"244",40.821047967704,5.16887550962789,70,52,62,59,32,75,91
"245",40.1003437967153,5.03866544042966,70,53,70,61,39,84,91
"246",38.9961524684273,6.07817489177223,70,59,66,51,36,84,91
"247",36.0600156742445,5.37942729709395,70,60,67,63,42,77,92
"248",38.3922300559693,3.9218254410389,70,56,78,53,38,79,84
"249",38.4358175794371,5.1887634682949,70,57,71,54,43,76,91
"250",44.608707384238,6.58313350755126,70,54,61,66,43,80,94
"251",35.3948107439286,4.74988770480767,70,60,66,47,41,82,89
"252",41.1043186662634,5.34299421940815,70,55,71,68,45,70,81
"253",37.4255328703848,4.87529811695933,70,58,62,65,44,81,89
"254",34.6515550931837,4.00668523699908,70,50,58,61,42,80,92
"255",42.6445561986775,3.97856091493146,70,56,67,62,34,82,92
"256",38.6587685939417,5.84064292785506,70,61,75,64,37,78,91
"257",31.4654302496889,5.84957311821663,70,64,58,51,44,76,89
"258",35.3490762589194,5.46961894205923,70,55,66,55,43,82,83
"259",36.9219557241234,3.73034473910717,70,55,61,67,45,79,88
"260",30.5222489152593,3.89487978115671,70,62,70,62,35,78,89
"261",42.3118002412887,3.10205403483936,70,56,64,49,41,79,93
"262",39.2814204467796,5.49178726490155,70,62,73,58,45,86,86
"263",35.546371461966,4.29527768317393,70,56,64,58,38,74,88
"264",35.5817083021897,6.7775761297664,70,53,61,47,41,77,83
"265",37.9950162239068,4.75461097066027,70,59,68,61,41,75,91
"266",34.0830976072968,2.88874768203745,70,54,63,58,36,88,90
"267",35.4062673718157,4.41468546416754,70,53,62,57,40,80,88
"268",37.1861102204576,4.48209627411147,70,61,66,51,39,74,84
"269",37.3105899639884,5.51391914523848,70,62,68,53,49,78,85
"270",40.509397986551,4.37357308115932,70,49,68,67,39,81,87
"271",38.1825676033596,5.19214259512223,70,58,67,58,35,83,87
"272",36.5976929158348,3.5727220083123,70,62,66,57,40,76,92
"273",35.8603733025535,5.40099102797991,70,49,63,55,29,72,87
"274",40.8359997446314,6.16156495604422,70,54,69,57,35,76,92
"275",34.9020030716047,5.32634680454849,70,60,69,61,42,84,91
"276",38.6927515769055,3.98501772657783,70,64,71,60,36,79,86
"277",37.9088258674622,5.10125836228273,70,61,67,63,49,84,93
"278",37.6463234703193,5.99189327914486,70,67,69,59,44,80,91
"279",39.7630089979654,6.10265075868512,70,55,70,61,34,85,83
"280",34.3373443229745,5.28037501658533,70,57,58,62,37,77,91
"281",36.9913209580917,4.59382259031254,70,61,72,53,42,79,92
"282",36.4144791273201,6.28641269014474,70,54,68,61,41,78,88
"283",30.2959632962661,4.74596942138888,70,63,73,63,40,74,88
"284",38.4349689549071,3.85555129628543,70,57,64,46,46,78,91
"285",41.8680760462047,5.26641091014534,70,59,62,59,33,78,89
"286",33.4117777433686,5.63685574833972,70,64,71,60,48,74,86
"287",41.978527486496,3.59788490730066,70,53,65,67,47,80,80
"288",37.6136363016486,3.48817517298325,70,55,64,52,40,74,91
"289",41.1579275581258,4.69880714073644,70,55,65,57,33,79,84
"290",34.4265646156,5.49136114888251,70,54,66,50,39,80,83
"291",39.0575862276059,4.10184350422138,70,51,64,63,39,87,85
"292",35.2550123813661,3.42494518553458,70,61,67,63,42,81,88
"293",34.9463412711434,4.49674333307633,70,65,69,52,39,78,93
"294",38.1354187662872,4.37709155903406,70,50,73,48,29,79,86
"295",40.9388722288454,4.31517001030015,70,60,68,63,43,74,91
"296",37.9420645625661,4.7784832355924,70,62,68,53,41,74,92
"297",35.4934444782384,5.38805083269375,70,59,62,42,46,78,87
"298",40.7563438105622,4.19368354429291,70,55,68,61,44,80,88
"299",36.0905338659079,4.45278694564003,70,58,70,62,25,68,89
"300",39.4336955933344,6.21349414408677,70,51,64,52,33,75,93
